seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr19	46916639	46916773	135	*	X16351	83987	46913586	46916919	3334	-	0	inside	145	CCDC8
chr19	46999130	46999234	105	*	X16354	57469	46994448	46999169	4722	-	0	overlapStart	0	PNMA8B
chr19	47103497	47103616	120	*	X16355	808	47104512	47114039	9528	+	895	upstream	895	CALM3
chr19	47104457	47104636	180	*	X16356	808	47104512	47114039	9528	+	0	overlapStart	0	CALM3
chr19	47104457	47104636	180	*	X16356	100506012	46984045	47104457	120413	-	0	overlapStart	0	PPP5D1
chr19	47104742	47104786	45	*	X16357	808	47104512	47114039	9528	+	0	inside	229	CALM3
chr19	47104742	47104786	45	*	X16357	100506012	46984045	47104457	120413	-	284	upstream	284	PPP5D1
chr19	47105072	47105461	390	*	X16358	100506012	46984045	47104457	120413	-	614	upstream	614	PPP5D1
chr19	47105567	47105836	270	*	X16359	100506012	46984045	47104457	120413	-	1109	upstream	1109	PPP5D1
chr19	47137711	47137850	140	*	X16361	94235	47137333	47137939	607	-	0	inside	88	GNG8
chr19	47138057	47138480	424	*	X16362	94235	47137333	47137939	607	-	117	upstream	117	GNG8
chr19	47139250	47139289	40	*	X16363	94235	47137333	47137939	607	-	1310	upstream	1310	GNG8
chr19	47139383	47139465	83	*	X16364	94235	47137333	47137939	607	-	1443	upstream	1443	GNG8
chr19	47162337	47162425	89	*	X16367	100506068	47163621	47180713	17093	+	1195	upstream	1195	DACT3-AS1
chr19	47162486	47162680	195	*	X16368	100506068	47163621	47180713	17093	+	940	upstream	940	DACT3-AS1
chr19	47162711	47162980	270	*	X16369	100506068	47163621	47180713	17093	+	640	upstream	640	DACT3-AS1
chr19	47163026	47163145	120	*	X16370	100506068	47163621	47180713	17093	+	475	upstream	475	DACT3-AS1
chr19	47163436	47163585	150	*	X16371	100506068	47163621	47180713	17093	+	35	upstream	35	DACT3-AS1
chr19	47163856	47163975	120	*	X16372	100506068	47163621	47180713	17093	+	0	inside	234	DACT3-AS1
chr19	47164246	47164368	123	*	X16373	147906	47150869	47164395	13527	-	0	inside	26	DACT3
chr19	47220064	47220183	120	*	X16379	25865	47177573	47220384	42812	-	0	inside	200	PRKD2
chr19	47220244	47220363	120	*	X16380	25865	47177573	47220384	42812	-	0	inside	20	PRKD2
chr19	47220424	47220588	165	*	X16381	25865	47177573	47220384	42812	-	39	upstream	39	PRKD2
chr19	47220721	47220855	135	*	X16382	25865	47177573	47220384	42812	-	336	upstream	336	PRKD2
chr19	47220901	47221020	120	*	X16383	25865	47177573	47220384	42812	-	516	upstream	516	PRKD2
chr19	47248217	47248355	139	*	X16384	79147	47249303	47261832	12530	+	947	upstream	947	FKRP
chr19	47248626	47248760	135	*	X16385	79147	47249303	47261832	12530	+	542	upstream	542	FKRP
chr19	47249061	47249225	165	*	X16386	79147	47249303	47261832	12530	+	77	upstream	77	FKRP
chr19	47250216	47250372	157	*	X16387	29888	47222768	47250251	27484	-	0	overlapStart	0	STRN4
chr19	47291716	47291835	120	*	X16390	6510	47278140	47291842	13703	-	0	inside	6	SLC1A5
chr19	47291851	47291972	122	*	X16391	6510	47278140	47291842	13703	-	8	upstream	8	SLC1A5
chr19	47522995	47523084	90	*	X16403	4861	47523101	47549017	25917	+	16	upstream	16	NPAS1
chr19	47523310	47523774	465	*	X16404	4861	47523101	47549017	25917	+	0	inside	208	NPAS1
chr19	47551299	47551613	315	*	X16411	54958	47549167	47551882	2716	-	0	inside	268	TMEM160
chr19	47616607	47616891	285	*	X16419	23211	47567447	47617009	49563	-	0	inside	117	ZC3H4
chr19	47729588	47729692	105	*	X16423	100422899	47730199	47730278	80	+	506	upstream	506	MIR3190
chr19	47729978	47730082	105	*	X16424	100422899	47730199	47730278	80	+	116	upstream	116	MIR3190
chr19	47730278	47730397	120	*	X16425	100422899	47730199	47730278	80	+	0	overlapEnd	78	MIR3190
chr19	47730278	47730397	120	*	X16425	100422832	47730201	47730276	76	-	1	upstream	1	MIR3191
chr19	47730488	47730607	120	*	X16426	100422832	47730201	47730276	76	-	211	upstream	211	MIR3191
chr19	47730818	47730967	150	*	X16427	100422832	47730201	47730276	76	-	541	upstream	541	MIR3191
chr19	47731148	47731252	105	*	X16428	100422832	47730201	47730276	76	-	871	upstream	871	MIR3191
chr19	47731464	47731763	300	*	X16429	100422832	47730201	47730276	76	-	1187	upstream	1187	MIR3191
chr19	47759914	47760483	570	*	X16437	26093	47759731	47775210	15480	+	0	inside	182	CCDC9
chr19	47776251	47776400	150	*	X16439	255783	47777659	47778980	1322	+	1258	upstream	1258	INAFM1
chr19	47776521	47776640	120	*	X16440	255783	47777659	47778980	1322	+	1018	upstream	1018	INAFM1
chr19	47777496	47777506	11	*	X16441	255783	47777659	47778980	1322	+	152	upstream	152	INAFM1
chr19	47777597	47777750	154	*	X16442	255783	47777659	47778980	1322	+	0	overlapStart	0	INAFM1
chr19	47777781	47777940	160	*	X16443	255783	47777659	47778980	1322	+	0	inside	121	INAFM1
chr19	47852573	47852782	210	*	X16446	9704	47852538	47885961	33424	+	0	inside	34	DHX34
chr19	47921942	47922586	645	*	X16449	56917	47906375	47922785	16411	-	0	inside	198	MEIS3
chr19	47922874	47923008	135	*	X16450	56917	47906375	47922785	16411	-	88	upstream	88	MEIS3
chr19	47923234	47923323	90	*	X16451	56917	47906375	47922785	16411	-	448	upstream	448	MEIS3
chr19	47923923	47923953	31	*	X16452	56917	47906375	47922785	16411	-	1137	upstream	1137	MEIS3
chr19	47924029	47924148	120	*	X16453	56917	47906375	47922785	16411	-	1243	upstream	1243	MEIS3
chr19	47975169	47975210	42	*	X16465	6543	47931279	47975307	44029	-	0	inside	96	SLC8A2
chr19	47975472	47975473	2	*	X16466	6543	47931279	47975307	44029	-	164	upstream	164	SLC8A2
chr19	47987078	47987197	120	*	X16470	100505681	47987539	48004854	17316	+	341	upstream	341	NAPA-AS1
chr19	47987303	47987467	165	*	X16471	100505681	47987539	48004854	17316	+	71	upstream	71	NAPA-AS1
chr19	47987303	47987467	165	*	X16471	11133	47978400	47987521	9122	-	0	inside	53	KPTN
chr19	48216529	48217083	555	*	X16479	30846	48216601	48246391	29791	+	0	overlapStart	0	EHD2
chr19	48281794	48281913	120	*	X16484	6415	48281842	48287943	6102	+	0	overlapStart	0	SELENOW
chr19	48673937	48674371	435	*	X16490	3978	48618703	48673560	54858	-	376	upstream	376	LIG1
chr19	48824621	48824920	300	*	X16496	93233	48799709	48825191	25483	-	0	inside	270	CCDC114
chr19	48825217	48825306	90	*	X16497	93233	48799709	48825191	25483	-	25	upstream	25	CCDC114
chr19	48828822	48828865	44	*	X16498	2014	48828629	48833810	5182	+	0	inside	192	EMP3
chr19	48867422	48867545	124	*	X16507	23546	48867651	48879634	11984	+	105	upstream	105	SYNGR4
chr19	48867422	48867545	124	*	X16507	55260	48835146	48867186	32041	-	235	upstream	235	TMEM143
chr19	48867992	48868097	106	*	X16508	55260	48835146	48867186	32041	-	805	upstream	805	TMEM143
chr19	48894733	48894867	135	*	X16511	10945	48885827	48894810	8984	-	0	overlapStart	0	KDELR1
chr19	48895106	48895205	100	*	X16512	10945	48885827	48894810	8984	-	295	upstream	295	KDELR1
chr19	48897163	48897310	148	*	X16513	2906	48898132	48948188	50057	+	821	upstream	821	GRIN2D
chr19	48897668	48897699	32	*	X16514	2906	48898132	48948188	50057	+	432	upstream	432	GRIN2D
chr19	48897908	48897997	90	*	X16515	2906	48898132	48948188	50057	+	134	upstream	134	GRIN2D
chr19	48898016	48898195	180	*	X16516	2906	48898132	48948188	50057	+	0	overlapStart	0	GRIN2D
chr19	48898376	48898411	36	*	X16517	2906	48898132	48948188	50057	+	0	inside	243	GRIN2D
chr19	49016688	49016807	120	*	X16538	114783	48988528	49016446	27919	-	241	upstream	241	LMTK3
chr19	49017118	49017252	135	*	X16539	114783	48988528	49016446	27919	-	671	upstream	671	LMTK3
chr19	49117846	49117980	135	*	X16545	54854	49103857	49116694	12838	-	1151	upstream	1151	FAM83E
chr19	49122426	49122530	105	*	X16546	56848	49122548	49133974	11427	+	17	upstream	17	SPHK2
chr19	49122426	49122530	105	*	X16546	6141	49118584	49122675	4092	-	0	inside	144	RPL18
chr19	49123086	49123190	105	*	X16547	6141	49118584	49122675	4092	-	410	upstream	410	RPL18
chr19	49139328	49139432	105	*	X16550	653677	49141296	49185502	44207	+	1863	upstream	1863	SEC1P
chr19	49139544	49139678	135	*	X16551	653677	49141296	49185502	44207	+	1617	upstream	1617	SEC1P
chr19	49140633	49140737	105	*	X16552	653677	49141296	49185502	44207	+	558	upstream	558	SEC1P
chr19	49140633	49140737	105	*	X16552	1628	49133817	49140639	6823	-	0	overlapStart	0	DBP
chr19	49141082	49141187	106	*	X16553	653677	49141296	49185502	44207	+	108	upstream	108	SEC1P
chr19	49141082	49141187	106	*	X16553	1628	49133817	49140639	6823	-	442	upstream	442	DBP
chr19	49141413	49141541	129	*	X16554	653677	49141296	49185502	44207	+	0	inside	116	SEC1P
chr19	49141413	49141541	129	*	X16554	1628	49133817	49140639	6823	-	773	upstream	773	DBP
chr19	49141725	49141817	93	*	X16555	1628	49133817	49140639	6823	-	1085	upstream	1085	DBP
chr19	49149603	49149812	210	*	X16559	770	49141272	49149451	8180	-	151	upstream	151	CA11
chr19	49199333	49199407	75	*	X16560	2524	49199228	49209191	9964	+	0	inside	104	FUT2
chr19	49199423	49199572	150	*	X16561	2524	49199228	49209191	9964	+	0	inside	194	FUT2
chr19	49223612	49223702	91	*	X16567	284358	49216255	49222976	6722	-	635	upstream	635	MAMSTR
chr19	49224573	49224663	91	*	X16568	284358	49216255	49222976	6722	-	1596	upstream	1596	MAMSTR
chr19	49313825	49314064	240	*	X16571	587	49298319	49314320	16002	-	0	inside	255	BCAT2
chr19	49315647	49315822	176	*	X16572	587	49298319	49314320	16002	-	1326	upstream	1326	BCAT2
chr19	49339762	49340011	250	*	X16574	51171	49316274	49339934	23661	-	0	overlapStart	0	HSD17B14
chr19	49340154	49340196	43	*	X16575	51171	49316274	49339934	23661	-	219	upstream	219	HSD17B14
chr19	49340782	49341111	330	*	X16576	51171	49316274	49339934	23661	-	847	upstream	847	HSD17B14
chr19	49458220	49458324	105	*	X16581	581	49458117	49465055	6939	+	0	inside	102	BAX
chr19	49468069	49468265	197	*	X16582	2512	49468566	49470136	1571	+	300	upstream	300	FTL
chr19	49468359	49468383	25	*	X16583	2512	49468566	49470136	1571	+	182	upstream	182	FTL
chr19	49496007	49496126	120	*	X16585	10856	49497156	49519182	22027	+	1029	upstream	1029	RUVBL2
chr19	49497274	49497483	210	*	X16586	10856	49497156	49519182	22027	+	0	inside	117	RUVBL2
chr19	49497274	49497483	210	*	X16586	2997	49471382	49496610	25229	-	663	upstream	663	GYS1
chr19	49520904	49520941	38	*	X16587	3972	49519237	49520347	1111	-	556	upstream	556	LHB
chr19	49521186	49521290	105	*	X16588	3972	49519237	49520347	1111	-	838	upstream	838	LHB
chr19	49560837	49560924	88	*	X16589	94115	49550895	49559852	8958	-	984	upstream	984	CGB8
chr19	49560837	49560924	88	*	X16589	94027	49557531	49561008	3478	-	0	inside	83	CGB7
chr19	49568422	49568676	255	*	X16590	4909	49558618	49568333	9716	-	88	upstream	88	NTF4
chr19	49617782	49617871	90	*	X16591	64130	49617618	49621717	4100	+	0	inside	163	LIN7B
chr19	49622597	49623129	533	*	X16592	8541	49622663	49654280	31618	+	0	overlapStart	0	PPFIA3
chr19	49622597	49623129	533	*	X16592	55150	49621654	49622397	744	-	199	upstream	199	C19orf73
chr19	49658602	49658604	3	*	X16607	3270	49654456	49658681	4226	-	0	inside	76	HRC
chr19	49660688	49660789	102	*	X16608	54795	49661016	49715098	54083	+	226	upstream	226	TRPM4
chr19	49661250	49661459	210	*	X16609	54795	49661016	49715098	54083	+	0	inside	233	TRPM4
chr19	49864941	49865270	330	*	X16620	27120	49866987	49878373	11387	+	1716	upstream	1716	DKKL1
chr19	49865706	49866110	405	*	X16621	27120	49866987	49878373	11387	+	876	upstream	876	DKKL1
chr19	49865706	49866110	405	*	X16621	8463	49843853	49865714	21862	-	0	overlapStart	0	TEAD2
chr19	49866801	49866812	12	*	X16622	27120	49866987	49878373	11387	+	174	upstream	174	DKKL1
chr19	49866801	49866812	12	*	X16622	8463	49843853	49865714	21862	-	1086	upstream	1086	TEAD2
chr19	49929905	49930048	144	*	X16625	100507003	49929688	49932075	2388	+	0	inside	216	GFY
chr19	49944605	49944709	105	*	X16633	57030	49932655	49944808	12154	-	0	inside	98	SLC17A7
chr19	49944770	49944776	7	*	X16634	57030	49932655	49944808	12154	-	0	inside	31	SLC17A7
chr19	49944885	49945234	350	*	X16635	57030	49932655	49944808	12154	-	76	upstream	76	SLC17A7
chr19	49945415	49945668	254	*	X16636	57030	49932655	49944808	12154	-	606	upstream	606	SLC17A7
chr19	49946318	49946359	42	*	X16637	57030	49932655	49944808	12154	-	1509	upstream	1509	SLC17A7
chr19	49956371	49956505	135	*	X16639	126133	49956473	49974305	17833	+	0	overlapStart	0	ALDH16A1
chr19	49956371	49956505	135	*	X16639	55011	49949550	49955115	5566	-	1255	upstream	1255	PIH1D1
chr19	49991157	49991276	120	*	X16641	26819	49993223	49993304	82	+	1946	upstream	1946	SNORD32A
chr19	50003792	50004076	285	*	X16642	406942	50004042	50004125	84	-	0	overlapEnd	48	MIR150
chr19	50004217	50004361	145	*	X16643	406942	50004042	50004125	84	-	91	upstream	91	MIR150
chr19	50084390	50084494	105	*	X16654	5639	50084587	50094265	9679	+	92	upstream	92	PRRG2
chr19	50084390	50084494	105	*	X16654	51070	50058725	50083829	25105	-	560	upstream	560	NOSIP
chr19	50084735	50084809	75	*	X16655	5639	50084587	50094265	9679	+	0	inside	147	PRRG2
chr19	50084735	50084809	75	*	X16655	51070	50058725	50083829	25105	-	905	upstream	905	NOSIP
chr19	50093476	50093579	104	*	X16656	57479	50094912	50129696	34785	+	1332	upstream	1332	PRR12
chr19	50094335	50094769	435	*	X16657	57479	50094912	50129696	34785	+	142	upstream	142	PRR12
chr19	50094785	50094889	105	*	X16658	57479	50094912	50129696	34785	+	22	upstream	22	PRR12
chr19	50095020	50095139	120	*	X16659	57479	50094912	50129696	34785	+	0	inside	107	PRR12
chr19	50167387	50167551	165	*	X16668	83596	50168399	50177173	8775	+	847	upstream	847	BCL2L12
chr19	50167567	50167656	90	*	X16669	83596	50168399	50177173	8775	+	742	upstream	742	BCL2L12
chr19	50167672	50167836	165	*	X16670	83596	50168399	50177173	8775	+	562	upstream	562	BCL2L12
chr19	50168242	50168421	180	*	X16671	83596	50168399	50177173	8775	+	0	overlapStart	0	BCL2L12
chr19	50168437	50168676	240	*	X16672	83596	50168399	50177173	8775	+	0	inside	37	BCL2L12
chr19	50169328	50169462	135	*	X16673	3661	50162826	50169132	6307	-	195	upstream	195	IRF3
chr19	50180579	50180713	135	*	X16674	3276	50180409	50191707	11299	+	0	inside	169	PRMT1
chr19	50194297	50194716	420	*	X16676	126129	50194365	50216988	22624	+	0	overlapStart	0	CPT1C
chr19	50269136	50269240	105	*	X16678	160	50270180	50310369	40190	+	939	upstream	939	AP2A1
chr19	50270195	50270277	83	*	X16679	160	50270180	50310369	40190	+	0	inside	14	AP2A1
chr19	50321666	50321785	120	*	X16685	81857	50321536	50342036	20501	+	0	inside	129	MED25
chr19	50354176	50354370	195	*	X16689	53635	50353992	50363999	10008	+	0	inside	183	PTOV1
chr19	50354416	50354835	420	*	X16690	100506033	50341903	50354933	13031	-	0	inside	97	PTOV1-AS1
chr19	50354936	50355055	120	*	X16691	100506033	50341903	50354933	13031	-	2	upstream	2	PTOV1-AS1
chr19	50355101	50355235	135	*	X16692	100506033	50341903	50354933	13031	-	167	upstream	167	PTOV1-AS1
chr19	50381085	50381324	240	*	X16694	84335	50372290	50381613	9324	-	0	inside	288	AKT1S1
chr19	50381621	50381725	105	*	X16695	84335	50372290	50381613	9324	-	7	upstream	7	AKT1S1
chr19	50432798	50432947	150	*	X16697	23636	50410084	50432988	22905	-	0	inside	40	NUP62
chr19	50432798	50432947	150	*	X16697	259307	50390639	50432988	42350	-	0	inside	40	IL4I1
chr19	50433278	50433336	59	*	X16698	23636	50410084	50432988	22905	-	289	upstream	289	NUP62
chr19	50433278	50433336	59	*	X16698	259307	50390639	50432988	42350	-	289	upstream	289	IL4I1
chr19	50433454	50433562	109	*	X16699	23636	50410084	50432988	22905	-	465	upstream	465	NUP62
chr19	50433454	50433562	109	*	X16699	259307	50390639	50432988	42350	-	465	upstream	465	IL4I1
chr19	50433713	50433982	270	*	X16700	23636	50410084	50432988	22905	-	724	upstream	724	NUP62
chr19	50433713	50433982	270	*	X16700	259307	50390639	50432988	42350	-	724	upstream	724	IL4I1
chr19	50706463	50706627	165	*	X16705	79784	50706885	50813801	106917	+	257	upstream	257	MYH14
chr19	50707073	50707192	120	*	X16706	79784	50706885	50813801	106917	+	0	inside	187	MYH14
chr19	50832332	50832337	6	*	X16725	7376	50832949	50886285	53337	+	611	upstream	611	NR1H2
chr19	50832332	50832337	6	*	X16725	3748	50815199	50832634	17436	-	0	inside	296	KCNC3
chr19	50832728	50832841	114	*	X16726	7376	50832949	50886285	53337	+	107	upstream	107	NR1H2
chr19	50832728	50832841	114	*	X16726	3748	50815199	50832634	17436	-	93	upstream	93	KCNC3
chr19	50833637	50833831	195	*	X16727	3748	50815199	50832634	17436	-	1002	upstream	1002	KCNC3
chr19	50833967	50834912	946	*	X16728	3748	50815199	50832634	17436	-	1332	upstream	1332	KCNC3
chr19	50886988	50887107	120	*	X16734	5424	50887580	50921275	33696	+	472	upstream	472	POLD1
chr19	50887303	50887377	75	*	X16735	5424	50887580	50921275	33696	+	202	upstream	202	POLD1
chr19	50887496	50887632	137	*	X16736	5424	50887580	50921275	33696	+	0	overlapStart	0	POLD1
chr19	50887663	50887992	330	*	X16737	5424	50887580	50921275	33696	+	0	inside	82	POLD1
chr19	50922014	50922016	3	*	X16739	6689	50922195	50934309	12115	+	178	upstream	178	SPIB
chr19	50922316	50922435	120	*	X16740	6689	50922195	50934309	12115	+	0	inside	120	SPIB
chr19	50935142	50935456	315	*	X16741	4606	50936160	50969583	33424	+	703	upstream	703	MYBPC2
chr19	50935502	50935771	270	*	X16742	4606	50936160	50969583	33424	+	388	upstream	388	MYBPC2
chr19	50980131	50980250	120	*	X16743	112703	50970045	50980003	9959	-	127	upstream	127	FAM71E1
chr19	51014891	51015141	251	*	X16748	126119	51009254	51014612	5359	-	278	upstream	278	JOSD2
chr19	51070964	51071017	54	*	X16762	94030	51020150	51071302	51153	-	0	inside	284	LRRC4B
chr19	51071078	51071188	111	*	X16763	94030	51020150	51071302	51153	-	0	inside	113	LRRC4B
chr19	51071519	51071581	63	*	X16764	94030	51020150	51071302	51153	-	216	upstream	216	LRRC4B
chr19	51143002	51143196	195	*	X16766	84258	51125234	51143092	17859	-	0	overlapStart	0	SYT3
chr19	51152515	51152553	39	*	X16767	342918	51152702	51162567	9866	+	148	upstream	148	C19orf81
chr19	51152599	51152718	120	*	X16768	342918	51152702	51162567	9866	+	0	overlapStart	0	C19orf81
chr19	51221184	51221261	78	*	X16784	50944	51165084	51220195	55112	-	988	upstream	988	SHANK1
chr19	51221345	51221531	187	*	X16785	50944	51165084	51220195	55112	-	1149	upstream	1149	SHANK1
chr19	51221926	51222684	759	*	X16786	50944	51165084	51220195	55112	-	1730	upstream	1730	SHANK1
chr19	51307237	51307356	120	*	X16792	692204	51305582	51305678	97	-	1558	upstream	1558	SNORD88C
chr19	51307372	51307521	150	*	X16793	692204	51305582	51305678	97	-	1693	upstream	1693	SNORD88C
chr19	51308431	51308595	165	*	X16794	84798	51300961	51307974	7014	-	456	upstream	456	C19orf48
chr19	51415891	51415968	78	*	X16804	9622	51409608	51413994	4387	-	1896	upstream	1896	KLK4
chr19	51568049	51568183	135	*	X16809	26085	51559463	51568367	8905	-	0	inside	183	KLK13
chr19	51568334	51568438	105	*	X16810	26085	51559463	51568367	8905	-	0	overlapStart	0	KLK13
chr19	51568744	51568846	103	*	X16811	26085	51559463	51568367	8905	-	376	upstream	376	KLK13
chr19	51611351	51611500	150	*	X16812	90353	51600863	51611647	10785	-	0	inside	146	CTU1
chr19	51612011	51612130	120	*	X16813	90353	51600863	51611647	10785	-	363	upstream	363	CTU1
chr19	51815050	51815106	57	*	X16814	402665	51815102	51834102	19001	+	0	overlapStart	0	IGLON5
chr19	51815271	51815360	90	*	X16815	402665	51815102	51834102	19001	+	0	inside	168	IGLON5
chr19	51869566	51869643	78	*	X16827	2109	51848409	51869672	21264	-	0	inside	28	ETFB
chr19	51870046	51870210	165	*	X16828	2109	51848409	51869672	21264	-	373	upstream	373	ETFB
chr19	51870519	51870713	195	*	X16829	2109	51848409	51869672	21264	-	846	upstream	846	ETFB
chr19	51870811	51870975	165	*	X16830	2109	51848409	51869672	21264	-	1138	upstream	1138	ETFB
chr19	51871479	51871658	180	*	X16831	2109	51848409	51869672	21264	-	1806	upstream	1806	ETFB
chr19	51871771	51871995	225	*	X16832	125875	51870352	51872257	1906	-	0	inside	261	CLDND2
chr19	52074630	52074869	240	*	X16836	7728	52074531	52092991	18461	+	0	inside	98	ZNF175
chr19	52194121	52194390	270	*	X16842	407056	52195865	52195934	70	+	1474	upstream	1474	MIR99B
chr19	52194121	52194390	270	*	X16842	406887	52196039	52196117	79	+	1648	upstream	1648	MIRLET7E
chr19	52194647	52194841	195	*	X16843	407056	52195865	52195934	70	+	1023	upstream	1023	MIR99B
chr19	52194647	52194841	195	*	X16843	406887	52196039	52196117	79	+	1197	upstream	1197	MIRLET7E
chr19	52194647	52194841	195	*	X16843	406910	52196507	52196592	86	+	1665	upstream	1665	MIR125A
chr19	52194647	52194841	195	*	X16843	147650	52196593	52208443	11851	+	1751	upstream	1751	SPACA6
chr19	52430872	52431006	135	*	X16852	79898	52430688	52449011	18324	+	0	inside	183	ZNF613
